實證	13995
直落	13993
大氣	13989
民運	13989
做嘅嘢	13985
大比	13984
撐住	13983
斯頓	13983
流的	13982
啱嘅	13978
鎗	13973
係掛	13973
呢集	13973
受人	13973
响	13972
金融市場	13972
唔快	13972
十年後	13972
鐘左右	13971
槍擊	13970
第個	13970
差的	13970
日經	13969
喼	13968
原子	13968
㗎咩	13965
牧師	13965
肚痛	13965
人學	13965
扮到	13962
嚇死	13962
橙色	13960
好看	13960
紫荊	13958
姐妹	13957
電報	13955
周星馳	13954
效能	13953
雖則	13953
膠紙	13952
黑仔	13952
懷舊	13951
出入口	13949
只知	13948
又貴	13947
真假	13947
銀牌	13946
搞下	13944
𨋢	13940
權貴	13940
我又唔係	13939
性愛	13938
加分	13937
你這	13937
母的	13937
江澤民	13935
空虛	13935
各樣	13934
放落	13933
市政府	13932
去呀	13932
了好	13931
信件	13929
一比	13929
轉台	13929
舊版	13926
林峯	13925
最受歡迎	13925
用晒	13923
私底下	13923
跌咗	13922
戒嚴	13922
公審	13921
龍鳳	13921
嗰次	13920
橫掂	13920
聽日有	13919
能可	13919
畔	13916
殺害	13916
王的	13916
優越	13915
藝員	13914
賽程	13913
的味道	13913
據稱	13912
缺一不可	13912
隨身	13910
季後	13910
科目	13909
空白	13909
有他	13909
予以	13908
時下	13907
之意	13905
野心	13897
容祖兒	13897
白銀	13896
等咗	13896
死過	13896
一放	13893
不已	13890
到嘔	13889
論述	13887
北歐	13883
忍者	13883
怕死	13880
單手	13877
何處	13876
擁護	13875
電費	13872
有解	13872
對日	13871
上要	13871
該區	13870
一圈	13869
有路	13864
八日	13861
身影	13861
共產主義	13860
落咗	13857
大女	13856
克斯	13856
疑係	13856
能接受	13853
戰隊	13852
成品	13849
關上	13848
診斷	13847
廠房	13846
一堆人	13846
相隔	13844
開戶	13842
一年後	13842
霾	13841
驚我	13841
好肉	13841
絕非	13841
貨幣政策	13841
合作的	13840
啱聽	13839
年金	13837
分辨	13836
打俾	13836
天然氣	13833
捐血	13832
國學	13831
多處	13831
電視節目	13828
樂天	13825
地平	13825
完全沒有	13823
醒起	13822
話知	13822
屈服	13822
八強	13820
寫字	13820
會來	13820
無後	13819
專責	13819
一嚟	13819
會同佢	13819
更快	13819
廁紙	13818
落機	13817
就係個	13816
擔當	13814
坐車	13813
彪	13812
廣大	13810
小便	13809
有色	13808
跟她	13808
陵	13807
無限期	13807
三世	13806
彩色	13804
暑期	13804
聯席	13803
書中	13803
睇咁	13800
龍的	13800
會取	13799
的快	13799
混淆	13798
你指	13797
量大	13797
來來	13796
近幾年	13795
銷情	13795
分泌	13794
母語	13790
增添	13787
本想	13787
中位	13786
般尼	13784
拉咗	13784
學問	13782
散發	13780
寫作	13779
世界排名	13779
課室	13778
而定	13776
清純	13775
存貨	13775
行列	13774
內線	13771
匯報	13771
正值	13769
地學	13769
出其	13766
影評	13765
由原	13765
抆	13764
一仗	13764
交往	13763
初頭	13762
闖入	13761
限時	13760
而回	13760
我終於	13757
百度	13756
本會	13755
母子	13754
天大	13754
栽	13751
筷	13750
頃	13749
將出	13749
排在	13749
大陸妹	13747
降臨	13747
懈	13746
高舉	13746
波圖	13745
洪水	13745
點過	13745
我們就	13744
佐治	13743
恆指	13742
要公	13742
咁老	13740
又話要	13740
原著	13740
下午茶	13737
彌補	13737
引爆	13735
拼音	13733
時點	13733
亮的	13731
地表	13724
放映	13722
內閣	13720
牛牛	13720
滑雪	13719
小時的	13719
秉	13715
前任	13715
混血	13713
公認	13711
租樓	13711
一幢	13708
業務的	13708
壽命	13705
多半	13704
治權	13704
睇呀	13704
大勇	13704
運到	13704
樹木	13703
總決賽	13702
售樓	13702
快將	13701
計劃的	13701
防曬	13700
看的	13700
不如我	13698
頗為	13698
真槍	13696
啩	13694
陸軍	13694
香港電影	13693
產品的	13691
唔夠錢	13689
重要的是	13689
葉劉淑儀	13688
睇頭	13687
有危險	13686
的成績	13686
就沒	13685
過街老鼠	13684
戰中	13684
大家的	13683
特赦	13681
之年	13681
逃離	13678
幾重	13675
轟炸	13675
議事	13675
是讓	13674
錯覺	13673
國法	13671
八點	13669
一兩次	13668
再創	13666
事隔	13663
頭馬	13663
唯一的	13663
關卡	13662
先決	13662
出書	13660
玩了	13660
龘	13659
死於	13658
是該	13658
毛毛	13657
蝻	13653
護膚品	13651
當值	13650
多麼	13648
她已	13648
關連	13647
軍官	13647
熬	13646
期油	13646
的心情	13645
於該	13644
唔記得咗	13643
宣戰	13643
一整	13643
好想去	13643
會通	13643
復甦	13642
古董	13640
一顆	13640
鄙	13639
中石化	13639
你帶	13639
州市	13639
菊花	13638
年紀大	13637
還擊	13636
走資	13634
些少	13633
用火	13633
喚醒	13632
看待	13631
你老尾	13630
子宮	13630
取回	13628
拉丁	13628
快出	13628
四星	13626
對焦	13625
現實中	13624
不小心	13623
比卡超	13622
委書記	13622
易做	13621
側邊	13621
我當時	13621
既得	13620
一就	13619
名宿	13618
教路	13616
可觀	13616
走唔甩	13616
紅隧	13614
穆斯林	13613
冇朋友	13612
一程	13609
終會	13609
首戰	13609
病逝	13607
唔好聽	13604
裏有	13604
小粉紅	13602
從來沒有	13600
入讀	13600
好天	13597
害的	13597
及對	13596
孤兒	13594
的效果	13594
的生命	13590
多學	13587
猜測	13585
上個禮拜	13585
其中有	13584
大計	13582
股民	13581
先覺	13581
張開	13580
出版社	13579
日間	13579
還我	13577
流量	13576
收成	13576
即被	13575
市面上	13574
以內	13573
四天	13573
保底	13572
住嘅	13571
科研	13569
月球	13568
三期	13567
曾鈺成	13566
圍的	13566
離港	13564
元旦	13563
經濟體	13562
乜水	13562
黃昏	13562
推測	13561
民權	13560
繼續努力	13559
才華	13558
跨境	13558
民航	13555
則要	13555
唔好啦	13554
宣稱	13554
分解	13553
明兩	13552
用住	13551
超高	13551
尖叫	13548
睇唔睇	13547
時代的	13547
講點	13545
立國	13538
係波	13537
季軍	13535
研究部	13534
窗口	13533
陪審	13532
好當	13532
處分	13530
舉例	13530
高風險	13530
覺悟	13528
的關鍵	13528
嘅樣	13526
四方	13524
住手	13524
媽的	13523
差價	13520
以求	13519
排放	13518
冇料	13515
些年	13514
很大的	13512
危殆	13511
十六歲	13510
通常會	13510
佳麗	13507
硬淨	13506
住喺	13505
來呢	13505
在全球	13505
掃貨	13503
追上	13503
牛市	13501
胃口	13501
就好了	13500
華裔	13499
會明白	13499
發了	13498
合金	13497
再作	13497
同組	13497
任教	13495
強姦犯	13493
廉價	13493
熟悉的	13493
連人	13492
小勝	13491
地段	13489
換機	13489
先想	13486
愛滋病	13482
淨係講	13481
養生	13480
靜下	13478
聲譽	13477
一串	13476
二號	13476
唔貴	13474
無條件	13473
識食	13473
龜頭	13472
唔識做	13472
搬到	13471
月下	13470
大肆	13469
樺	13468
暗殺	13467
兼且	13466
零售業	13466
肉體	13465
十連	13463
會指	13462
經費	13461
趕住	13461
燒味	13460
同一班	13459
受阻	13457
睇下點	13457
你家	13457
層高	13454
加幅	13453
禪	13452
全名	13451
之嫌	13450
驕傲	13449
密密	13449
書籍	13449
軍火	13448
校董	13448
老翁	13447
改動	13443
五次	13443
整固	13442
咁嚴	13441
劇場版	13441
雙雙	13440
會更好	13440
請來	13439
時時	13438
被炒	13438
僅有	13436
罵戰	13436
輕傷	13435
夠了	13435
坎	13432
最有效	13431
女角	13429
過班	13429
開去	13427
計時	13426
並已	13426
即有	13425
契仔	13423
迷信	13423
交通意外	13421
塞住	13421
如意	13420
你肯定	13420
如其	13420
次選	13419
收嗲	13419
接送	13419
樓層	13418
攻擊力	13417
落閘	13417
償還	13416
造勢	13416
構思	13413
閃閃	13412
業發展	13410
的權力	13406
柚	13405
撐場	13403
檢視	13403
老牌	13403
團聚	13402
一跳	13402
房委會	13400
轉彎	13400
七千	13398
同體	13397
全無	13396
可悲	13395
豉油	13395
訂購	13394
個理由	13391
斷線	13390
兵工廠	13387
既要	13387
走下	13387
考牌	13386
乞人憎	13386
短缺	13385
格拉	13384
還拖	13383
司長	13381
被自殺	13380
當正	13380
這是我	13380
萬張	13378
咽	13377
下路	13375
猝	13374
開刀	13371
傷痕	13371
漢人	13368
園內	13366
舊愛	13366
規範	13365
接任	13359
古天樂	13357
圍村	13357
下機	13357
而知	13357
將對	13356
定居	13355
金句	13355
忌廉	13355
就是要	13353
飯民	13352
不重	13352
有場	13350
玩遊戲	13346
手提電話	13345
大白	13345
學聯	13344
俬	13343
天會	13343
不解	13341
妒忌	13341
山下	13341
定於	13339
二十二	13339
老死	13339
前身	13338
演說	13338
話齋	13338
做晒	13338
獲取	13337
们	13336
後於	13336
還沒有	13334
你部	13333
輸了	13333
阿水	13332
代言	13332
鱷魚	13330
太極	13329
豎	13326
意識形態	13326
成全	13326
六名	13322
好幸福	13322
邊做	13320
死線	13319
歲以上	13319
睇得明	13315
開通	13313
人種	13313
次之	13311
保濕	13311
釐	13309
飯碗	13308
天後	13308
的女子	13308
你了	13306
則說	13306
射得	13306
大得	13305
擴闊	13302
要取	13302
是做	13299
比心	13299
想想	13297
爆破	13296
陳冠希	13296
世界大戰	13295
紙皮	13291
再由	13291
寫了	13290
一席	13289
苟	13288
貴價	13288
大龍	13288
三個鐘	13286
細價	13286
巴爾	13283
做得到	13283
情景	13281
年增長	13279
長短	13277
小一	13277
贏錢	13276
審理	13267
均是	13266
回教	13263
接待	13262
的妻子	13262
警總	13261
參議院	13260
流暢	13260
踢過	13260
顧及	13254
時速	13254
搞緊	13253
第一代	13252
不捨	13251
二的	13250
飲完	13249
學科	13248
框架	13247
法規	13246
一滴	13246
唔關我事	13245
自決	13245
即成	13242
溯	13241
仲正	13240
圍堵	13238
修補	13237
打敗	13236
消防處	13233
歹	13232
比較少	13232
失禮	13231
陰陽	13230
教的	13228
這批	13228
當今	13226
重播	13225
網購	13225
表現得	13225
雷曼	13223
備有	13222
可接受	13221
地頭	13220
繡	13219
不介意	13218
紳	13217
的子	13216
巴拉	13215
市建局	13214
出現問題	13213
貴人	13211
社團	13210
是是	13208
唔夠力	13207
最常	13207
核心價值	13207
圍毆	13206
易的	13206
反政府	13205
研究下	13205
長城	13204
遊說	13204
不能再	13202
動物園	13199
米路	13199
紡	13194
打橫	13191
有辦法	13189
登出	13188
蟬	13187
於事	13185
祟	13183
郵政	13182
原居民	13182
通都	13182
唔見咗	13181
卻又	13181
家住	13181
事事	13180
社群	13180
人下	13178
汀	13177
他所	13177
入水	13176
爾德	13176
統籌	13176
不經	13175
會得到	13173
陳永	13170
國際金融	13164
屑	13155
好將	13155
辯護	13154
要衝	13154
仲想點	13154
點叫	13152
阿倫	13151
化療	13149
忘了	13149
生動	13147
試下先	13147
小腿	13146
出閘	13145
出庭	13143
預期的	13143
瞓醒	13142
最細	13142
去香港	13140
倒是	13135
有一樣	13135
完後	13134
你都唔會	13133
十隻	13133
對性	13133
老婦	13132
去住	13132
奧巴	13132
補時	13131
局限	13131
的藥	13131
乜都得	13129
體育館	13127
點行	13124
英國的	13124
有組織	13123
嚟架	13123
賭錢	13122
圈中	13122
多工	13121
河南	13118
我啊	13115
鮮血	13114
條毛	13114
東歐	13113
分擔	13113
右上	13113
合會	13113
剩餘	13112
有牌	13111
的技術	13110
聯通	13109
民主國家	13108
總領事	13107
非同	13107
反正我	13106
轍	13105
執返	13104
送出	13103
夠高	13102
開拓	13101
大宅	13100
塞到	13099
睬	13095
餡	13095
牙齒	13095
成百	13095
大快活	13093
逆市	13092
到已經	13092
龍城	13091
慘劇	13089
平淡	13089
宏觀	13088
仲有一個	13088
幫下手	13087
捍衛	13085
眼皮	13085
心知	13085
率低	13085
對華	13084
任意	13084
二奶	13084
另一間	13084
歐元區	13083
名學生	13083
估價	13082
楷	13081
同屬	13077
跳得	13077
世貿	13076
走火	13076
蹄	13075
把手	13075
推算	13071
笑的	13071
要離	13067
自以	13065
楊千嬅	13062
廿蚊	13060
秒回	13060
頂層	13059
要堅持	13056
絮	13055
優雅	13054
四小時	13054
大廚	13053
中國人民	13053
大數	13052
佢似	13051
大傷	13051
擺到明	13048
民族主義	13046
主將	13046
笑笑	13046
任人	13044
母親節	13042
投得	13039
教材	13037
發音	13036
等死	13036
抵買	13034
粒子	13034
彈藥	13032
中中	13031
爭取到	13031
閑	13030
化工	13030
以待	13028
富力	13028
帶隊	13027
在行	13025
絕大部份	13025
打救	13024
大男	13024
寶貴	13023
紙上	13023
單靠	13022
房門	13022
抽籤	13020
榨	13019
裸照	13019
均價	13018
每天都	13017
高樓	13016
進的	13015
一面倒	13013
答問	13011
飲用	13008
普世	13007
多久	13006
衫褲	13003
中性	13001
車迷	12999
因果	12998
衛兵	12998
個幾鐘	12996
狼人	12994
處處長	12994
競賽	12992
共鳴	12992
計會	12991
投稿	12988
埠	12987
光明正大	12987
無窮	12987
下樓	12987
安娜	12986
方位	12985
人望	12985
空的	12984
本能	12982
同當	12982
眨	12981
放了	12979
打靶	12977
鋪路	12977
跌勢	12976
實成	12972
患病	12971
可被	12970
去向	12969
又如	12968
教到	12967
迪奧	12966
離家	12964
瀟	12963
鈕	12960
唔還	12959
追唔到	12959
在街上	12959
百零	12957
背包	12955
死亡率	12954
賺取	12954
文盲	12953
攤位	12953
同用	12953
多倫多	12952
深受	12952
笑了	12949
團友	12948
給了	12948
衝過	12946
唐樓	12945
激嬲	12945
燒烤	12944
田徑	12944
唔識講	12943
淪陷	12942
私營	12941
偵探	12940
拎走	12939
形的	12939
特質	12938
唔識打	12936
五十年	12935
埋手	12934
於九	12934
坐過	12932
旁觀	12931
選後	12931
薯片	12929
翻去	12928
車前	12927
睇日	12924
推人	12923
市盈率	12922
天鵝	12922
佔據	12922
保人	12921
好到	12921
有一條	12921
我拍	12920
戇鳩仔	12919
致歉	12918
俏	12916
飯局	12915
爭論	12912
如以	12911
整死	12910
接觸到	12907
制定	12906
維多利亞	12900
行至	12900
志明	12897
於此	12897
的字	12897
第二大	12897
代購	12896
變過	12896
深黃	12895
你寫	12895
猿	12894
外線	12892
招待	12891
堂堂	12890
除外	12889
跑馬	12887
洗手間	12887
總會有	12887
童話	12886
威威	12885
天內	12884
布袋	12883
緊貼	12882
好吃	12881
跟到	12880
家園	12879
佳績	12879
真係幾好	12879
收生	12878
打針	12877
指教	12877
外發	12876
你仲要	12875
好覺	12875
接著	12875
造好	12873
簽下	12873
比高	12872
過來人	12872
其事	12872
勝率	12871
客隊	12869
串謀	12868
單就	12867
大碟	12866
使用者	12866
同是	12865
阿里巴巴	12864
講出嚟	12861
搞死	12861
連敗	12860
運動會	12860
褻	12858
見咗	12855
情緒病	12854
華潤	12854
抗生素	12853
生路	12852
你都會	12852
數天	12852
會了	12850
貓狗	12850
亂講	12846
家教	12845
乖乖地	12845
下層	12842
瓦解	12841
學年	12840
橫額	12838
多水	12837
太郎	12837
大地震	12836
燙	12835
有光	12835
都曾	12832
六個月	12832
攔截	12831
體積	12831
仲有幾多	12831
圓形	12830
鐵馬	12829
整完	12829
槍械	12828
風味	12825
聲氣	12825
人民的	12824
競投	12823
志願	12823
安安	12822
放負	12821
公開賽	12821
實時	12817
手信	12817
中國共產黨	12816
寢	12815
成個鐘	12814
由得佢	12813
位處	12813
海域	12812
英倫	12812
是必	12812
是愛	12812
遭人	12811
摺埋	12810
穗	12809
著緊	12809
國航	12806
電筒	12804
新書	12804
牆上	12803
調查顯示	12803
在校	12802
而設	12802
搬去	12801
國本	12801
從一	12801
兼顧	12800
壞咗	12800
棒球	12799
食飽	12798
在先	12797
有啲嘢	12797
入地	12796
酋	12793
講求	12791
通街	12791
海豚	12790
師姐	12789
真我	12788
二十多	12787
落下	12787
滅亡	12787
乳癌	12786
斂	12785
跌倒	12785
暖流	12785
強人	12782
更以	12782
第一人	12781
家政	12780
晚宴	12780
出緊	12779
開倉	12779
國寶	12778
守得	12778
的服務	12778
抗衡	12777
班底	12775
去緊	12775
未去過	12773
專程	12771
大不了	12769
人設	12768
王家	12766
掉頭	12765
早過	12764
提堂	12763
上岸	12761
同一條	12761
著重	12761
常情	12760
加深	12759
教育界	12759
股本	12759
試問	12757
兩女	12754
匆匆	12753
給人	12752
大衛	12751
也不知	12751
查問	12750
轉轉	12750
與新	12748
赤裸	12747
出上	12747
理過	12747
價低	12746
多變	12745
手腕	12744
須在	12744
上當	12743
主要原因	12743
好可惜	12742
都啱	12742
老翻	12741
怎會	12740
不就	12734
集中在	12734
太早	12732
大聯盟	12732
冇得輸	12731
相信會	12731
拉布	12730
八十年代	12729
告人	12729
一槍	12727
愛護	12725
蘊	12724
李小龍	12724
放走	12718
改良	12718
立了	12718
我剩係	12717
逼你	12716
同等	12714
回力	12714
都計	12714
撐你	12713
萬的	12712
送院治理	12711
砵	12710
後走	12710
交租	12707
發佈會	12706
銀色	12705
很喜歡	12705
佢其實	12704
露面	12703
話明	12703
楠	12702
逞	12701
些事	12701
想得	12701
截查	12700
畜牲	12699
是假	12699
大城	12698
個音	12698
該局	12698
下女	12696
木村	12694
偽造	12692
莫名	12691
工作經驗	12690
傾得	12689
滿分	12688
錮	12685
罷市	12684
多聲	12682
明了	12682
平行時空	12679
柬	12677
笑笑口	12677
服務熱線	12677
基爾	12676
虛偽	12676
有花	12675
車房	12671
鐵都	12671
資產管理	12670
言行	12669
業餘	12669
要裝	12668
壓住	12666
一職	12666
均不	12666
短髮	12665
香港隊	12665
舅	12664
就係講	12661
難玩	12661
被扣	12661
北極	12660
深層	12660
而會	12659
非常好	12659
執業	12658
前三	12657
稅局	12656
還款	12655
董事局	12654
計畫	12654
馬利	12654
能人	12654
大意	12653
巨額	12653
無貨	12652
愈來愈多	12652
都怕	12652
低人	12651
板上	12650
人卻	12649
年終	12646
司令	12646
大陸的	12645
是時候	12644
灰心	12643
缺少	12643
遷就	12642
牟	12641
大亂	12640
上緊	12640
我都唔明	12639
機時	12636
感性	12635
意在	12635
高峯期	12634
得濟	12634
金馬	12634
受審	12633
好機會	12633
在被	12632
頂唔住	12631
航機	12631
指南	12629
恰當	12628
雌	12627
左路	12627
威尼斯	12625
我見過	12625
現狀	12624
換新	12624
下發	12623
英文字	12623
對着	12621
嘿	12619
傢俬	12618
淪落	12618
評判	12616
滿了	12616
獎賞	12614
衞星	12612
我可能	12612
掉轉	12611
畀個	12610
打起	12610
化解	12609
老闆娘	12609
傷到	12609
提下	12609
相見	12607
進駐	12606
小三	12605
鄰國	12604
叉電	12603
點話	12603
派到	12603
睫	12602
地心	12602
電影節	12601
五位	12601
新台幣	12600
爆竊	12599
嘉華	12599
有到	12599
唔好問	12598
問咩	12598
應可	12598
婿	12597
主辦單位	12597
好等	12594
戲的	12594
朋友都係	12593
合乎	12592
一樣嘢	12592
住院	12592
老美	12591
急急	12590
但現在	12589
飢	12588
凝聚	12588
邊忽	12588
過完	12587
做義工	12585
不相信	12585
鑿	12584
畫風	12584
出盡	12584
接機	12581
對他們	12580
儉	12577
對下	12577
接班人	12575
禁錮	12573
死傷	12572
飼養	12572
死狗	12570
功勞	12569
本可	12568
安達	12566
穩健	12564
聲言	12563
好手	12562
要政	12560
配置	12559
會費	12558
幾慘	12557
西布朗	12553
最先	12553
一聽到	12553
流流	12551
忍受	12550
大我	12549
四條	12549
抽得	12548
夠快	12547
都靚	12545
後遺症	12545
又夠	12545
全球最大	12542
部曲	12542
聯網	12540
買啲	12537
線索	12537
又盛	12535
愈好	12534
再好	12532
齊上齊落	12532
鑣	12530
尊敬	12526
印有	12526
在即	12525
中學雞	12525
以來的	12525
首場	12525
有良心	12524
算得	12524
銀行股	12522
嘜	12521
笑啦	12521
進了	12519
副總裁	12518
宵夜	12518
搞咗	12517
清除	12516
不接受	12516
很重要	12516
六人	12515
副局長	12514
唱好	12512
介面	12511
打唔打	12511
加錢	12510
有這樣	12509
殺人犯	12508
常規賽	12508
黨派	12507
呢種人	12507
病患者	12507
敘	12505
不慎	12505
淡化	12504
唔係咁易	12501
暗戀	12496
搶鏡	12495
同邊	12495
次於	12494
市內	12494
一拍	12493
惠康	12492
高高	12492
最適合	12491
車公	12490
聚焦	12490
有得賣	12489
炒飯	12487
一年半	12487
較佳	12486
千名	12486
波子	12485
協力	12484
接貨	12484
背部	12480
特別的	12480
囚犯	12478
登機	12478
恒生銀行	12477
但得	12477
扼	12476
如用	12476
完畢	12475
落得	12475
山大	12473
手寫	12471
上做	12471
發展成	12471
研究員	12469
聾	12468
上講	12468
可以理解	12465
髀	12464
國威	12464
將要	12462
復興	12461
休班警	12460
到頂	12460
約我	12458
方形	12457
鄭秀文	12457
唔明白	12457
生活費	12456
滿的	12456
幾遠	12455
嫖	12454
食肉	12452
日清	12452
十四歲	12452
是真的	12451
激情	12449
單親	12448
再現	12447
的方向	12446
大英	12445
開緊	12445
洗黑錢	12444
會起	12444
型男	12443
成日用	12442
黃蓉	12442
用語	12441
包尾	12440
黑龍	12440
瞳	12438
大腸	12438
掛鈎	12436
能做到	12435
鍵盤戰士	12433
文具	12433
老年	12432
航母	12431
縮短	12431
亦將	12430
遏	12428
休閒	12428
揭露	12428
更能	12428
暈倒	12427
上眼	12427
觸犯	12425
藍斯	12425
捱過	12424
普羅	12423
你們的	12422
你想點	12422
磋	12421
不明朗	12421
徵收	12420
你都識	12419
希爾	12417
業內	12416
小狗	12416
騷亂	12415
望住我	12414
熱辣	12414
仍能	12414
點數	12413
擂台	12412
麽	12410
低成本	12410
會試	12410
樞	12409
族人	12408
最小	12408
衣着	12407
慾望	12407
新大	12407
無反應	12406
除非有	12406
千萬元	12405
奇妙	12404
一房	12404
東道	12403
輪迴	12399
會看	12399
開張	12398
發牌	12396
做假	12396
時間上	12393
每個人都有	12393
寶貝	12392
空置	12392
抱着	12392
麻木	12390
再行	12390
百米	12389
黃毓民	12387
亦同	12386
的速度	12385
咧	12384
唔整	12384
法拉利	12381
好賣	12380
中段	12380
想借	12379
改成	12377
底部	12376
真誠	12376
揭幕	12374
相遇	12373
明報	12372
五個月	12370
你愛	12369
公開信	12365
財政司司長	12364
速成	12364
下一次	12364
低咗	12364
窺	12363
黑洞	12362
第二條	12361
僅僅	12360
搵日	12359
也說	12358
三叔	12355
人文	12353
生成	12352
獨立屋	12352
咩嘢	12351
打官司	12349
侈	12348
大屠殺	12348
夢夢	12348
面罩	12347
我人	12347
單邊	12345
魷	12343
驚死	12343
水晶宮	12343
替他	12342
實業	12341
發展到	12341
大條道理	12339
定女	12339
岐	12338
指指	12338
搭的士	12337
影下	12337
一般的	12336
的腳	12335
方針	12333
上蓋	12332
加碼	12330
單位的	12328
係數	12327
少林	12326
勝的	12324
曾是	12324
傳承	12322
傾偈	12322
都由	12321
唔問	12320
倒閉	12319
影得	12319
原材料	12319
微微	12319
民進	12319
停一停	12318
飛過	12316
我頭先	12314
瑜伽	12313
做小	12313
徒弟	12309
最喜歡	12309
社福	12308
結構性	12308
抱怨	12307
行在	12306
起咗	12305
置身	12303
悲哀	12295
充分	12295
產物	12293
有肉	12291
細妹	12291
倒在	12291
澡	12289
睇樣	12286
迎合	12285
夢中	12285
進程	12285
讚揚	12284
不希望	12283
光圈	12281
做會	12281
某人	12277
黃圈	12277
風流	12274
鄭中基	12274
不如去	12274
說好的	12274
不快	12273
靚啲	12273
願榮光歸香港	12273
忙到	12273
的電話	12273
數次	12272
更深	12271
的知	12270
十三歲	12268
聽見	12267
救火	12266
報的	12266
最後一場	12266
又怎	12265
橄	12264
日光	12264
拍咗	12264
碰到	12263
紅白	12262
遠處	12261
內在	12258
習總	12257
同機	12257
將之	12257
刑期	12255
一炮	12254
會飛	12253
明文	12251
作了	12251
舔	12249
高下	12249
怪怪地	12249
刑罰	12249
志在	12247
服從	12246
通行	12246
咁多日	12244
賽會	12242
如上	12241
卡片	12241
屋宇署	12241
轉化	12241
螢光	12240
參與者	12239
不打	12238
包庇	12237
好聲	12237
駐守	12237
疑惑	12234
兩手	12234
靜的	12234
深感	12231
這支	12230
收縮	12229
搶眼	12228
拮	12226
用料	12225
陳國	12223
發展中	12222
中外	12219
同道	12218
正確的	12217
沿用	12216
同溫	12216
我幾時	12216
阿富汗	12215
鑲	12213
馬爾	12213
好惡	12212
合情	12210
掏	12209
防護	12209
用腳	12209
走在	12209
嫌疑	12207
安東尼	12207
持有人	12206
我要去	12206
同生	12203
美味	12202
棕	12200
當真	12200
推遲	12198
唧	12197
備註	12197
點解又	12196
獲獎	12196
切除	12195
明言	12195
本家	12194
飛天	12194
唔知點算	12194
大搞	12190
慰問	12190
識諗	12189
種植	12189
內褲	12188
培育	12188
就下	12188
奧運會	12186
班子	12185
浮現	12185
枕頭	12185
文藝	12183
頭版	12183
做保	12183
三中	12180
殘體字	12179
就來	12179
都已	12178
家後	12177
要不是	12176
她就	12176
人代	12175
請個	12175
無留意	12172
杜拜	12171
曰	12170
成日睇	12170
十九歲	12169
推論	12168
買張	12168
披甲	12166
棲	12165
港行	12164
面情	12164
公式	12163
既無	12163
怯	12162
大賣	12162
排斥	12162
再起	12161
犯賤	12160
二日	12160
預警	12160
六萬	12158
啱用	12157
未睇過	12157
劵	12156
一連串	12156
最安全	12155
制中	12154
所言	12154
催淚煙	12153
近百	12153
弟子	12151
看更	12151
任內	12151
全裸	12149
喪失	12149
瑞銀	12149
燉	12148
併購	12148
兩千	12148
讚賞	12147
最理想	12145
高爾夫球	12143
拋棄	12142
塑造	12142
新浪	12141
敍利亞	12141
已可	12139
用唔用	12136
有笑	12136
華西	12135
把她	12135
心儀	12133
毒氣	12132
紐約時報	12132
命中率	12130
接過	12129
飛腳	12127
軍裝	12127
就帶	12126
郊野公園	12125
何在	12125
分好	12125
全取	12122
雞肉	12121
禎	12119
偷渡	12119
顯示卡	12118
你係唔係	12117
轉軚	12116
吹得	12115
取到	12114
星爺	12114
澀	12113
其人	12113
截停	12113
失當	12112
僅是	12112
頒發	12110
行啦	12110
行商	12108
從政	12107
請留	12107
望向	12106
馬里	12105
燒傷	12104
自保	12104
受傷的	12102
十七歲	12101
波及	12100
接載	12100
想對	12100
六時	12099
洗到	12098
有看	12097
陳先生	12097
空降	12096
捱得	12096
長假	12095
傳遞	12094
後勤	12094
教得	12094
都有自己	12094
抄襲	12093
流星	12093
咩樣	12093
市集	12091
多打	12091
四場	12090
這一點	12088
馬房	12085
之前的	12085
陳豪	12084
資訊科技	12084
向西	12083
春夏	12083
造人	12083
做工	12081
女學生	12080
水瓶	12079
時間的	12078
補給	12077
中火	12075
印花稅	12074
忿	12073
局方	12073
相信你	12072
有趣的	12071
此前	12070
接應	12069
事出	12069
跟人	12068
夢幻	12066
都快	12066
收買	12065
賺得	12064
迷失	12062
請教下	12062
的嗎	12061
亂倫	12060
勢必	12060
講呢啲	12060
政治立場	12058
咦	12057
最新的	12056
劇組	12055
萬人次	12055
留得	12054
是你的	12052
大仔	12051
官媒	12051
一處	12051
你能	12050
百合	12049
演習	12049
藍天	12049
視聽	12049
投身	12047
想在	12045
站出	12045
他因	12044
若是	12043
武術	12043
小豬	12043
講晒	12042
十秒	12041
緩慢	12040
放個	12039
師弟	12037
拖鞋	12037
要了	12037
佢邊	12034
假若	12032
貨運	12031
或可	12029
日工	12029
切實	12028
應該點做	12028
燶	12027
一過	12027
急於	12026
幹部	12026
友們	12026
天開	12026
亞洲區	12024
坐得	12024
幾千萬	12024
我當然	12024
帳戶	12023
在醫院	12023
大範圍	12021
她還	12020
就不會	12020
鍠	12019
寫出	12019
係咁嘅	12018
我真的	12017
把錢	12017
崛	12016
惕	12016
拉莫斯	12014
真心膠	12014
該隊	12012
產權	12011
縮減	12011
高貴	12010
行咗	12010
仍需	12010
九八	12008
查理	12006
企業的	12005
埋門	12003
近視	12001
神情	12001
神聖	11999
正常的	11999
改口	11998
該批	11997
搞乜	11996
無從	11996
潛入	11994
高估	11993
同車	11993
篇文章	11993
內幕	11992
助教	11992
災民	11992
正與	11992
